,n_vac,uco,ciu,pt,asig,ta,empleo,efun,cursos,t_max,t_min,fecha_cob,csce,obs,cod_cm
431,3526,"DIR.DE INVESTIGACIÓN, DOCTRINA, ORG Y MAT (COLMENAR VIEJO)",55243767,5SA28/001,CM,C,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","284,79","196,511,656,960",GM21
432,3527,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/005,CM,C,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","284,79","196,656,960",GM21
433,3528,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/011,CM,D,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","184,24","196,960,983",GM21
434,3529,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/003,CM,C,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","284,79","196,656,960",GM21
435,3530,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/025,CM,D,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","184,24","196,960,983",GM21
436,3531,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/023,CM,C,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","284,79","196,511,656,960",GM21
437,3532,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/024,CM,D,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","184,24","196,960,983",GM21
438,3533,JEFATURA DEL MANDO DE PERSONAL (TOLEDO),56074468,5SA28/002,CM,D,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","184,24","196,960,983",GM21
439,3534,DIRECCION DE PERSONAL,56200003,5SA28/011,CM,C,STTE,,,,,"['25-05-2021', '16-06-2021', nan]","284,79","196,656,959",GM21
440,3562,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5SA28/002,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","196,960",GM21
441,3563,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5SA28/003,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,656,960",GM21
442,3564,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5SA28/009,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,511,656,960",GM21
443,3565,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5SA28/001,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,656,959",GM21
444,3566,DIRECCION DE ADQUISICIONES,57655773,5SA28/002,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,656,960",GM21
445,3567,USAC «CAMPOSOTO»,54230036,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",959,GM21
446,3568,USBA «EL COPERO»,54230044,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
447,3569,USAC «EL BRUCH»,54330024,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","511,960",GM21
448,3570,JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,54430001,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","511,960",GM21
449,3571,USBA «ARACA»,54430020,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"291,07",960,GM21
450,3572,USBA. «CONDE DE GAZOLA»,54430022,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
451,3573,DIRECCION DE INFRAESTRUCTURA,54630000,5WG13/003,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21
452,3574,DIRECCION DE INFRAESTRUCTURA,54630000,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21
453,3575,ACADEMIA DE INGENIEROS,55101706,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79",960,GM21
454,3576,ESCUELA POLITECNICA SUPERIOR DEL EJÉRCITO,55101709,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79",960,GM21
455,3577,ACADEMIA DE ARTILLERIA,55101735,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79",960,GM21
456,3578,JEFATURA DEL MANDO DE PERSONAL,56005114,5WG13/005,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21
457,3579,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21
458,3580,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,959",GM21
459,3581,PARQUE Y CENTRO DE MANTO. DE ARM. Y MAT. DE ARTILLERIA,57200010,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
460,3582,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
461,3583,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
462,3584,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
463,3585,CENTRO DE FORMACION DE TROPA NUM. 2,55130005,5WF91/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"257,83",960,GM21
464,3586,PARQUE Y CENTRO DE MANTO. DE ARM. Y MAT. DE ARTILLERIA,57200010,5WF91/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
465,3587,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5WF91/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","511,960",GM21
466,3588,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5WG19/004,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21
467,3589,UNIDAD DE APOYO A LA PROYECCION «CRISTOBAL COLON»,54530008,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21
468,3590,UNIDAD DE APOYO A LA PROYECCION «ANATOLIO DE FUENTES»,54557237,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21
469,3591,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (HOYO)",55145313,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21
470,3592,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5WG16/002,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21
471,3593,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21
472,3594,PARQUE Y CENTRO DE MANTO. DE MATERIAL DE TRANSMISIONES,57201451,5WG11/003,CM,C,STTE a BG,AUTOM,,"['10', nan]",,,"231,83",959,GM21
473,3595,ACADEMIA DE AVIACION DE EJÉRCITO DE TIERRA,55111893,5WG10/012,CM,C,STTE a BG,MAERN,,"['10', nan]",,,"257,83","656,960",GM21
474,3596,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (ALMAGRO),57229334,5WG10/001,CM,C,STTE a BG,MAERN,,"['10', nan]",,,"284,79","656,960",GM21
475,3597,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (AGONCILLO),57274415,5WG10/001,CM,C,STTE a BG,MAERN,,"['10', nan]",,,"284,79","656,960",GM21
476,3598,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5WG17/008,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21
477,3599,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5WG17/012,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21
478,3600,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5WG17/003,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21
479,3601,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5WG17/005,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21
480,3602,PARQUE Y CENTRO DE MANTO. DE MATERIAL DE TRANSMISIONES,57201451,5WG03/007,CM,C,STTE a BG,TLECO,,"['10', nan]",,,"231,83","511,656,960",GM21
481,3603,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (ALMAGRO),57229334,5WG20/001,CM,C,STTE a BG,TLECO/ELCTN,,"['10', nan]",,,"231,83","511,656,960",GM21
482,3604,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (AGONCILLO),57274415,5WG20/001,CM,C,STTE a BG,TLECO/ELCTN,,"['10', nan]",,,"231,83","511,656,960",GM21
483,3605,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 2,57200015,5WG06/002,CM,C,STTE a BG,ELCTN/ELETE,,"['10', nan]",,,"231,83",960,GM21
484,3606,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 2,57200015,5WG06/003,CM,C,STTE a BG,ELCTN/ELETE,,"['10', nan]",,,"231,83","511,960",GM21
485,3607,JEFATURA DE LA INSPECCION GENERAL DEL EJÉRCITO,54000003,5WG09/002,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"284,79","656,960",GM21
486,3608,ESCUELA DE GUERRA DEL EJÉRCITO DE TIERRA,55100032,5WG09/002,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"284,79",960,GM21
487,3609,JEFATURA DEL MANDO DE PERSONAL,56005114,5WG09/005,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"284,79","656,960",GM21
488,3610,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 1,57200012,5WG09/001,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"231,83",960,GM21
489,3611,PARQUE Y CENTRO DE MANTO. DE SISTEMAS HARDWARE Y SOFTWARE,57200018,5WG09/004,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"231,83","656,960",GM21
490,3612,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA45/006,CM,C,BG,IACMZ,,"['10', nan]",,,"207,22","511,959",GM29
491,3613,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA5C/005,CM,C,BG,IACMZ/CAB.,,"['10', nan]",,,"207,22","511,959",GM29
492,3614,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA5C/011,CM,C,BG,IACMZ/CAB.,,"['10', nan]",,,"207,22","511,960",GM29
493,3615,ACADEMIA DE CABALLERIA,55107701,5SA48/001,CM,C,BG,CAB.,,"['10', nan]",,,"231,83","511,960",GM29
494,3616,USBA «EL GOLOSO»,54130013,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
495,3617,USBA «GENERAL CAVALCANTI»,54130015,5SA50/004,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
496,3618,USAC «SAN CRISTOBAL-CANILLEJAS» (MADRID),54164711,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
497,3619,USBA «TENIENTE FLOMESTA»,54217747,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
498,3620,JEFATURA DE LA SEGUNDA SUBINSPECCION GENERAL DEL EJÉRCITO,54230025,5SA50/002,CM,C,BG,,,10,,,"184,24","196,511,960",GM29
499,3621,USBA «CERRO MURIANO»,54230043,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
500,3622,USAC «HEROES DEL REVELLIN»,54330027,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
501,3623,USBA «OROEL» (AISA),54330037,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,959",GM29
502,3624,USAC «DIEGO PORCELOS»,54430014,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,959",GM29
503,3625,USBA «CID CAMPEADOR»,54430021,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
504,3626,JEFATURA DE LA QUINTA SUIGE (TENERIFE),54530001,5SA50/001,CM,C,BG,,,10,,,"184,24","196,511,959",GM29
505,3627,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,5SA50/002,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29
506,3628,CENTRO DE ADIESTRAMIENTO «CHINCHILLA»,55100020,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,959",GM29
507,3629,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
508,3630,ESCUELA POLITECNICA SUPERIOR DEL EJÉRCITO,55101709,5SA50/002,CM,C,BG,,,10,,,"231,83","196,511,960",GM29
509,3631,ACADEMIA GENERAL BASICA DE SUBOFICIALES,55104707,5SA50/005,CM,C,BG,,,10,,,"257,83","196,511,960",GM29
510,3632,ACADEMIA DE CABALLERIA,55107701,5SA50/002,CM,C,BG,,,10,,,"231,83","196,511,959",GM29
511,3633,CENTRO DE FORMACION DE TROPA NUM.1,55130004,5SA50/006,CM,C,BG,,,10,,,"207,22","196,511,960",GM29
512,3634,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (MADRID)",55131192,5SA50/003,CM,C,BG,,,10,,,"184,24","196,511,960",GM29
513,3635,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (VALLADOLID)",55135747,5SA50/004,CM,C,BG,,,10,,,"184,24","196,511,960",GM29
514,3636,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (SEVILLA)",55153362,5SA50/006,CM,C,BG,,,10,,,"184,24","196,511,960",GM29
515,3637,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA50/004,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29
516,3638,DIRECCION DE PERSONAL,56200003,5SA50/009,CM,C,BG,,,10,,,"257,83","196,656,960",GM29
517,3639,DIRECCION DE PERSONAL,56200003,5SA50/010,CM,C,BG,,,10,,,"257,83","196,656,960",GM29
518,3640,DIRECCION DE PERSONAL,56200003,5SA50/011,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29
519,3641,DIRECCION DE PERSONAL,56200003,5SA50/012,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29
520,3642,DIRECCION DE PERSONAL,56200003,5SA50/013,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29
521,3643,DIRECCION DE PERSONAL,56200003,5SA50/014,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29
522,3644,DIRECCION DE PERSONAL,56200003,5SA50/015,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29
523,3645,DIRECCION DE PERSONAL,56200003,5SA50/016,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29
524,3646,DIRECCION DE PERSONAL,56200003,5SA50/017,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29
525,3647,DIRECCION DE PERSONAL (CORDOBA),56240763,5SA50/001,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,511,960",GM29
526,3648,DIRECCION DE PERSONAL (SANTOVENIA DE PISUERGA),56258104,5SA50/001,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,959",GM29
527,3649,DIRECCION DE PERSONAL (A CORUÑA),56278172,5SA50/002,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,511,959",GM29
528,3650,DIRECCION DE PERSONAL (SALAMANCA),56280734,5SA50/001,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,511,960",GM29
529,3651,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5SA50/005,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29
530,3652,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5SA50/002,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29
531,3653,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5SA50/005,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29
532,3654,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5SA50/004,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29
533,3655,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5SA50/006,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29
534,3656,PARQUE Y CENTRO DE MANTO. DE SISTEMAS HARDWARE Y SOFTWARE,57200018,5SA50/003,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,959",GM29
535,3657,PARQUE Y CENTRO DE MANTO. DE MATERIAL DE TRANSMISIONES,57201451,5SA50/001,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29
536,3658,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5SA50/004,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,959",GM29
537,3659,INSTITUTO DE HISTORIA Y CULTURA MILITAR (CARTAGENA),50430004,5SA28/001,CM,D,STTE,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,960",GM21
538,3660,INSTITUTO DE HISTORIA Y CULTURA MILITAR (SEVILLA),50430013,5SA28/002,CM,D,STTE,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,960",GM21
539,3661,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5WG13/002,CM,D,STTE a BG,"['ADMON', nan]",,"['10', nan]",,,"184,24",960,GM21
540,4000,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5CA07/008,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I, IN:E",,,"['24-05-2021', nan]","D73,656,960","662,43"
541,4001,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5CA07/005,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","656,915,960","615,19"
542,4002,ESTADO MAYOR DEL EJÉRCITO,51000001,5CA07/005,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","56A, 656,960","773,73"
543,4003,ESTADO MAYOR DEL EJÉRCITO,51000001,5CA07/010,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","656,726,960","773,73"
544,4004,ESTADO MAYOR DEL EJÉRCITO,51000001,5CA07/001,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","656,960","773,73"
545,4005,ESTADO MAYOR DEL EJÉRCITO,51000001,5CA07/004,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","656,960","773,73"
546,4006,JEFATURA DE LA INSPECCION GENERAL DEL EJÉRCITO,54000003,5CA07/004,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","366,656,959","662,43"
547,4007,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,5CA07/007,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","656,960","773,73"
548,4008,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,5CA07/008,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","656,919,960","773,73"
549,4009,DIRECCION DE ASISTENCIA AL PERSONAL,56320380,5CA07/004,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","50J, 511,656,959","711,63"
550,4010,DIRECCION DE ASISTENCIA AL PERSONAL,56320380,5CA07/005,LD,C,CGET,COR,"['INT.', nan]","XF:I, FM:I, EM:I",,,"['24-05-2021', nan]","384,511,656,959","773,73"
551,4011,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5CA14/002,LD,C,CINET,COR,"['INT.', nan]","SL:I, RV:I, GL:I, IN:E",,,"['24-05-2021', nan]","D73,646,656,960","773,73"
552,4012,"DIR.DE INVESTIGACIÓN, DOCTRINA, ORG Y MAT (MADRID)",55261197,5CA37/002,LD,C,CGET,COR a TCOL,"['INT.', nan]","J2:I, IS:I, TS:I",,,"['24-05-2021', nan]","656,718,960","450,47"
553,4013,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5CA07/001,LD,C,CGET,COR,"['INT.', nan]","SL:I, RV:I, GL:I",,,"['24-05-2021', nan]","656,924,960","773,73"
554,4014,"DIR.DE INVESTIGACIÓN, DOCTRINA, ORG Y MAT (CALATAYUD)",55225407,5CA37/003,LD,C,CGET,COR a TCOL,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","450,47"
555,4015,DIRECCION DE PERSONAL,56200003,5CA07/001,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","773,73"
556,4016,ESCUELA DE GUERRA DEL EJÉRCITO DE TIERRA,55100032,5CA07/006,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","571,56"
557,4017,JEFATURA DEL MANDO DE PERSONAL,56005114,5CA07/005,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","773,73"
558,4018,DIRECCION DE ASUNTOS ECONOMICOS,59020600,5CA14/008,LD,C,CINET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","662,43"
559,4019,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5CA07/010,LD,D,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","450,47"
560,4020,JEFATURA DE LA TERCERA SUBINSPECCION GENERAL DEL EJÉRCITO,54330011,5CA07/002,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","450,47"
561,4021,JEFATURA DE LA QUINTA SUIGE (TENERIFE),54530001,5CA07/002,LD,D,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","374,87"
562,4022,JEFATURA DEL MANDO DE ADIESTRAMIENTO Y DOCTRINA,55000002,5CA07/010,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","489,98"
